Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Price,Quantity,Transaction_Date,Total_Amount
766b002b-20f2-44df-9c55-00fa431d675c,Daniel Duffy,bb5ee995-e8a6-4bd5-b607-1693343f1cb7,Charge,Sports,14.62,3,2024-04-22,43.86
2eb5c5ce-2ddb-4da2-b9b2-a8a1b719b89e,Scott Rivera,ed4cb885-668e-4658-b15d-9ccc0cbba847,Great,Home & Kitchen,157.3,1,2024-04-22,157.3
b5b99560-e951-400f-8ab9-e92cf4daba9c,Nancy Larson,5a91a643-cfd7-48ca-9f76-50d4401cc663,Movement,Sports,48.19,1,2024-03-08,48.19
0f4737ba-b333-4879-a502-d2247f744afc,Donald Pitts,de6cfc88-7f69-45f0-93fd-baaacc62e29d,Level,Home & Kitchen,224.08,5,2024-02-01,1120.4
3a8d4cd3-6ca3-40a4-93c6-7b942fd8861b,Michelle Figueroa,d66474d1-a994-432c-bf9a-304d61b9ad8a,Rule,Electronics,226.63,4,2024-07-25,906.52
aa2ccec5-4d32-4068-a0ec-bdb4e5afd8d0,David Kaiser,6ed0a69c-6cdb-4585-bf7c-3b72bbe1b34d,Address,Electronics,477.33,7,2024-07-26,3341.31
198b6ed0-1667-49e5-bae5-2440dfd383b1,Sean Leblanc,08adf02c-fd24-4f37-9a7c-2bf04ba73cb5,Heavy,Electronics,91.57,7,2024-02-15,640.99
7a813ffa-b785-42d1-bc70-1732754d1fe3,Stephanie Rich,31730c70-226f-4f9a-a3c1-2837518b7446,Expect,Toys,465.84,9,2024-02-07,4192.56
317bb812-f4e9-4200-87ab-3e9c7a8f6478,Sara Hunter,e5da2e18-81ff-4608-8fe0-a320408ba73a,Think,Clothing,66.28,3,2024-01-14,198.84
6923be76-624c-4121-bd84-4a90b1c4f7a9,Karen Davis,46dbddf4-87ea-4424-ba0e-a17cb7080b80,Project,Sports,321.74,5,2024-03-05,1608.7
953f233b-0c35-462c-9516-b5f18f4c5bc7,Jamie Huber,f46fbfbb-32cf-4c83-b6bb-a9452b6ebb3f,In,Sports,41.41,5,2024-03-18,207.05
37614a53-95f1-4ff4-88bf-ef58ec2afc22,Nathan Herring,7adfc811-5ce3-496d-8bd8-ac406c61c7c4,Nearly,Electronics,399.07,10,2024-07-13,3990.7
ca817851-acda-4fea-9572-26b3a09a434b,Amanda Sanders,b37e935e-dec0-4e8d-a57e-00032b974633,Shake,Home & Kitchen,14.25,1,2024-08-30,14.25
9957a626-7dea-429f-ba48-2b09dd4fdf2d,Steven Mack,7f31bf6f-9d32-4191-9499-0f8596d83726,Pick,Home & Kitchen,441.45,7,2024-05-05,3090.15
c0c8b936-8e4b-416f-b7cf-1f459685c7a0,Matthew Luna,ff94b44c-e636-4c74-99df-26b33134d238,Production,Clothing,79.07,4,2024-05-30,316.28
286c17c0-262a-44f3-b073-c945b3f00df3,Meghan Robinson,342cb89b-a879-42f3-97f4-0f7d75494f6f,Before,Toys,262.06,8,2024-01-30,2096.48
337de4b4-32fd-4029-b0a5-78899a9df498,Rebecca Spencer,7effb1b1-2ad5-45b7-8e8c-328ea3d1d404,Green,Electronics,152.93,7,2024-03-15,1070.51
2136a8fd-7633-40e6-9ae0-5b603637025d,Derek Le,970511e8-a91b-4d6c-8f1c-24d02c8d0b20,Movie,Electronics,59.95,3,2024-02-08,179.85
952885ce-5188-43aa-9b9a-ae94acb8bd27,John Flynn,2f659a28-d855-4e68-8bdb-004213398695,Forget,Toys,256.82,2,2024-05-10,513.64
53d59dc6-51fd-4501-9052-add04c233845,Dr. Jesse Davis,c24d45b7-786c-4806-bc08-40cee601cc26,Message,Electronics,132.56,3,2024-03-05,397.68
b2a4d8c9-54ce-4771-84f6-d24e69403c7d,Randy Arroyo,c42a29b9-e00c-41a4-8e3b-330520ff88a6,Wife,Sports,21.95,10,2024-08-25,219.5
4ebabdf9-5034-4b71-8e59-a8bcc49fecc2,Patrick Wiggins,98da4c41-b074-49b3-acef-9f766990875e,Before,Clothing,288.58,1,2024-03-01,288.58
a04a01f6-1082-4729-a497-8a8603098434,Hannah Campbell,ee119731-0375-41f9-97ca-bcdbc6455654,So,Toys,396.67,6,2024-02-07,2380.02
813dd0b1-13e3-4dfe-b67c-43a02a1c068e,Scott Park,084ea43e-125b-4141-b436-355d5af2782f,Congress,Sports,332.88,10,2024-02-10,3328.8
741e5fc9-42a7-4b89-9e00-769312e9a696,Rick Garcia,9fb6c6c4-945f-4ba1-8942-26e65e4919fb,Lose,Clothing,98.71,4,2024-04-14,394.84
deeaf70c-0ad7-4098-b9ee-67efb143a753,Stefanie Harris,fbef9df6-46e6-4ba2-8c41-37d2b664c233,Court,Toys,93.21,6,2024-07-14,559.26
777bf70e-7ec1-4f68-a4d1-6be6fe05d504,Mason Davis,65a6ba62-a81e-4b69-b63b-392cb00c95e3,Cell,Clothing,278.12,8,2024-05-20,2224.96
4b2f0882-2863-43a9-aecb-fb453ed95415,Barbara Carrillo,c5b21d4d-023e-4119-89c0-1bdb7624befc,Less,Electronics,22.06,6,2024-07-07,132.36
773e55c4-ad50-48f6-b57d-b97b08fb9c0f,Carmen Diaz,ae5d2be4-ec22-4258-97d7-2bab395c46d4,Believe,Toys,210.95,6,2024-05-19,1265.7
20ea68f9-08f9-4f61-a345-d81c072193fc,Mary Thomas,66f27f22-9b27-44b0-bfb6-28cd963832ce,Above,Sports,244.32,7,2024-08-04,1710.24
4c416a75-8e4d-4f6b-945d-91cd918f7963,Erin Norton,871fcca3-f703-4e20-a03a-066dec5edbfa,Three,Toys,159.46,9,2024-06-02,1435.14
21e496d3-6742-44ab-a154-ad3270f7c353,Craig Curry,1d06a2ab-df8d-4480-bdd3-620638ec33ca,Remember,Sports,78.62,10,2024-04-29,786.2
8e254586-90b1-4edd-b07b-0063af9aa42d,Claudia Ferguson,c7db97be-69e9-4a15-8554-c8dd78195b0c,The,Toys,239.43,10,2024-01-21,2394.3
c479145e-7889-4ac7-9be4-1c6edfbc1fe1,Joshua Cunningham,084a726a-c1be-4117-bab6-c38e2243fc10,Improve,Clothing,151.75,9,2024-05-09,1365.75
85d5c160-1b96-4950-b9c4-f8f625e60089,Tara Campbell,3156f8c0-5d9b-44be-963d-9e0c098e8214,Especially,Sports,455.54,7,2024-04-28,3188.78
8181f5bc-f8f6-46b1-8241-60cd028851f2,Mary Mendoza,4cff0593-042a-4518-8dd2-28d21bcdfe80,Practice,Sports,418.37,2,2024-05-18,836.74
e353fbaa-f36e-43ea-bdcc-b684ad734d7f,Dr. Larry Burns,6606703d-2146-4067-97b9-6cbc938b30ac,Beautiful,Home & Kitchen,248.29,9,2024-07-26,2234.61
3fa6827f-b1a8-4606-92d5-400047e8129c,Paul Parker,7e6aa7e0-98a3-44b7-8e67-aed1a279e93a,Film,Toys,409.5,10,2024-02-21,4095.0
890fb787-b06d-44c8-9478-88a5469646fe,Bryan Nolan,289af2ab-ab1e-4d7f-9524-030fdfc0c010,Poor,Toys,481.17,1,2024-04-22,481.17
ad907633-8c9f-4f59-9faa-c1477d92199e,Adrienne Joyce,dbd7b2bb-6d35-44f3-87c0-e09bde422054,Happen,Home & Kitchen,349.13,4,2024-01-30,1396.52
3f6343eb-9ed7-4ac6-84f2-4f22816424ba,Mark Hayden,3a1264fb-2471-4adc-9dac-dada552d7829,Four,Clothing,334.48,4,2024-08-24,1337.92
f79b8a73-fa98-461d-b9ec-f4c11474ef0b,Teresa Ferguson MD,bd63dcab-9e70-4dc9-acb8-e55eef2feea0,Operation,Home & Kitchen,450.71,6,2024-05-05,2704.26
1c3c8f4c-91d4-47c4-a8cd-4ab5f957ec70,Annette Clayton,15138add-f17a-460f-b8a7-dea4c3403589,Name,Sports,465.99,7,2024-04-06,3261.93
57c3c319-8360-40af-ad58-28a504a2f6ec,Tanya Mullen,378c7486-1631-4c96-afbb-331d69c0803d,Dark,Home & Kitchen,206.54,5,2024-06-16,1032.7
b28d370c-9cb7-4632-b70a-d35faac0b796,Kenneth Howard,8ebe8504-21e5-466f-b759-1fcaf215e198,Provide,Toys,410.17,3,2024-05-26,1230.51
812541c5-a3e3-4e58-bc52-14e4d7cf0148,Kerry Butler,71cc851c-f6f9-4db8-a64a-fe042c2b403b,Try,Sports,285.1,9,2024-08-07,2565.9
fbcc8e7a-5866-4e3b-9f33-82b0ea924289,Dr. Stacey Mcgee,658adf74-d953-48d2-b6dd-10654d56010e,Benefit,Electronics,196.17,8,2024-02-20,1569.36
d5be3ae8-eceb-4c8d-9827-982cbd5f5d6f,Kelly Hoffman,f22043de-8c2d-4a1b-9217-1f14d155a1f7,Safe,Clothing,487.35,10,2024-01-22,4873.5
95dccb57-0773-41d0-82ed-33544571af61,Christopher Hunter,ea14b20d-fdd3-470f-bdbe-907558b0bbbe,Pick,Sports,118.63,7,2024-08-25,830.41
c2ca5481-b543-4588-9e06-c9d0160df767,Ashley Morris,6de26698-7ffb-4a31-80b0-52641e438c30,Scene,Sports,113.3,7,2024-02-10,793.1
a0309b5a-4e36-4cc8-bcd2-c5e5bc0d33ef,Daniel Weaver,c332ca29-db20-4ac3-9a7e-73983884e263,Personal,Sports,457.11,10,2024-06-21,4571.1
f9a6f61b-7581-4e29-a6fc-aa517cc09f64,Toni Adams,669124cd-b42b-4a01-bb58-73cf69ca341d,Dream,Clothing,77.1,6,2024-02-19,462.6
d1284073-f1c5-4601-846e-f1f14dba3e45,Cassandra Schroeder,2417deea-010b-426d-b605-9b570c98726e,Rate,Toys,22.07,9,2024-06-09,198.63
c0719dc4-6cba-4b98-9775-a520986ed74e,Charles Kennedy,ded4a130-67fe-423d-9bf7-8c49e9cf5801,Able,Toys,357.64,5,2024-07-14,1788.2
d73e8a51-c563-4863-a6ac-04252017d594,Emily Alvarado,3cca36ca-eb1d-4360-856a-a25380e1ad9f,Girl,Electronics,350.34,1,2024-08-20,350.34
6ba0f6f1-a48a-426f-bf96-ff304015657f,Rachel Mann,1674603d-1098-4002-8707-0c6b316b9b24,Affect,Sports,70.4,2,2024-08-28,140.8
59cb2fdf-8e6e-45f3-ac65-0f85376db6f7,Daniel Ellis,b7c02b5c-9563-40e5-9a8d-af811a19a543,Production,Home & Kitchen,298.9,1,2024-02-14,298.9
fd37807d-8d25-4eeb-aa72-f697873b8afd,Matthew Anderson,d5d331bb-cfd8-4d31-b435-38ae40775d15,My,Toys,225.23,6,2024-07-24,1351.38
79728ee5-61c9-4d70-869b-c2089201bff6,Janice Martinez,4967f41b-f3bc-4b03-8053-6145cacb3f79,Degree,Clothing,425.42,5,2024-08-18,2127.1
3367ea9f-c29e-4729-bb1b-dee7a367e320,Joseph Grimes,cba399c7-3a86-4a57-9725-64abf39c54cf,Leg,Toys,35.22,2,2024-02-18,70.44
05fb626f-b71d-42fc-9d72-8961526e41cc,Sandra Murphy,06904d61-5559-423d-9705-d05ebc435d1f,Dog,Electronics,225.53,7,2024-05-05,1578.71
3b8f19bd-f995-4130-b540-dfc430c642bf,Katie Watson,f692aa35-15c0-4574-aab6-fab81ed0c844,Seven,Sports,95.29,4,2024-01-24,381.16
bd41472d-93a2-44eb-a593-a0d68b275d1e,Christine Kline,1ce96f4f-2ba5-4b04-83d1-366e4695f94d,Morning,Electronics,276.64,2,2024-04-14,553.28
88c0a5e3-1bdb-4315-8af0-8a0b57134ffd,Bryan Stokes,a3c2f67a-d59c-45dd-a10d-11ff0d464381,Natural,Clothing,198.65,4,2024-05-05,794.6
bf57c78e-7f4e-4f99-96de-97d6134cf40e,Lisa Rivera,09244e00-127e-40e6-b1ef-2aa1b4e5159e,Claim,Home & Kitchen,99.33,10,2024-07-22,993.3
9acd7b69-91d3-4a55-a7cb-71827f0b309e,Michael Johnson DDS,cab2c6c7-dcaa-4b5e-9bbc-56a1001857f7,Style,Home & Kitchen,129.41,2,2024-04-08,258.82
5517b38e-f416-45d3-a699-ca3f2bbc31e7,Lisa Weaver,fae17d9e-7469-4647-81d1-591f840cfcca,Develop,Home & Kitchen,255.66,9,2024-05-10,2300.94
f357db09-9560-46fb-80b5-b324116f11c8,Melody Martin,0ed5c5d6-58f1-45c1-a8f2-d38126587f85,Building,Sports,453.96,3,2024-05-30,1361.88
3839b290-2b88-4cd1-9d92-d27dd7fea55a,Timothy Taylor,1cd26ec1-1317-4972-9cb3-515a84c40bab,Different,Clothing,394.62,8,2024-06-25,3156.96
23757915-99a3-43e2-a242-5e302ae136f2,Michael Mendez,55d31dff-e837-4397-ace3-22cbf5d84f94,Claim,Clothing,333.15,1,2024-02-20,333.15
132f4fc6-217c-4299-bc0f-a7e4e05ed84d,Aaron Clark,50387b3b-f79e-42ef-8a8d-dfab9963371d,Describe,Toys,318.27,10,2024-06-20,3182.7
febd05ed-7965-497f-9e55-f484f6dc0d7a,April Adams,fe25ae89-b510-43b5-9508-03841ecf587e,Order,Sports,483.89,1,2024-07-02,483.89
cd8f053f-b4d4-45de-917b-ac91c182bff1,Mark Morrison,eb8cbec8-256a-43fe-8e6a-701056b958ff,Behind,Home & Kitchen,224.64,9,2024-06-28,2021.76
e30a867e-c039-462e-9583-3003fa80dd95,Emily Ortega,85cad180-ac70-4039-9b25-c85f646f77ab,Direction,Sports,18.4,1,2024-01-21,18.4
182891b4-75e8-44ed-8878-010ced7e6f94,Robin Preston,c8f77ad6-5813-4e28-bb79-6a95077a1528,Guy,Toys,66.46,6,2024-05-24,398.76
cc4e6279-e333-4663-b113-908d115c560a,Jordan Alexander,2dc35e5a-c1f9-4bd3-88c5-1548fa90f09f,Military,Home & Kitchen,330.77,7,2024-03-06,2315.39
b2121415-15c6-48a2-b2ac-6e7750e6e9cc,Erica Graham,7e01d3ba-6c47-4de6-8581-6c50b8f9147f,Year,Clothing,489.91,9,2024-02-11,4409.19
a495eccb-e878-4513-8b2a-0f14c765275b,Christopher Lewis,18808d20-407d-4fb3-85ed-8b7a6da4e9ec,Meeting,Electronics,494.12,5,2024-05-26,2470.6
4edacc13-00ad-4ddc-a459-ed6f7a4cf3ad,Howard Walters,6e4b9bd4-b0c8-4695-a69c-08188d43a05f,Against,Electronics,222.41,3,2024-02-26,667.23
bab0bc7e-efee-4494-ad86-a53205f47da5,Joseph Barnes,b990098d-b472-412b-bdc8-643ae0bb92e5,Describe,Home & Kitchen,53.33,4,2024-05-16,213.32
db87cb72-4d02-407a-ad7a-81629315bc59,Tiffany Carr,bfb9ee4f-c08d-4e7b-a4ea-1a434b28d8f2,Remember,Clothing,381.53,5,2024-07-28,1907.65
e77827c9-f5b1-4234-8e85-29b45c59ebe7,Dustin Carter,bb3a29a3-99b3-4b73-bc7b-30fc86ef5d91,Summer,Sports,464.2,8,2024-04-04,3713.6
11935d68-e488-4057-a276-007b0434394a,Elizabeth Myers,ef3bae3e-69e9-4281-a931-6b19f504fba2,Stuff,Sports,50.47,2,2024-03-10,100.94
3cfdf8db-50fd-4654-9533-86d964a738a3,Melissa Whitaker,c6ded5c1-ca6a-4d7e-8893-78975f95c98a,Couple,Clothing,65.95,5,2024-08-29,329.75
4d1c8c9c-06d0-4d3b-8866-d8492507943d,Corey Johnson,32f18ff8-d987-49a5-8904-f2504a710381,Town,Sports,249.66,1,2024-08-19,249.66
03c770b3-bad0-4e1d-8259-6f2ff14ec761,Levi Edwards,4392b862-6689-4d42-85a2-dee4e2d39b4d,Some,Home & Kitchen,90.89,9,2024-07-25,818.01
b8d80ace-c13f-46d5-8cea-df1b4f535a98,Amanda Morse,4c10e50a-97be-4704-a16f-748b4b9cf288,Almost,Electronics,436.51,1,2024-04-26,436.51
97cc5d92-f985-40c3-82ba-e244568aa42b,Victor Johnson,898f4059-ec4b-48af-9855-57d2eb0060ce,Mention,Electronics,490.33,2,2024-01-18,980.66
90322e6d-829e-4d5a-88bd-4ec0632ab2d0,Erin Matthews,5064861b-603c-44b1-8f86-c1dfe7426023,Than,Home & Kitchen,22.86,8,2024-06-23,182.88
ebf8ba02-a439-4c8b-bc42-4df9cace370a,Justin Bates,756bb702-2c0d-4118-9be9-381a4627f800,Fear,Electronics,291.26,6,2024-03-17,1747.56
5ba6526d-d6cc-44f8-aee6-8388ff149987,Nina Jones,fc99c254-0baf-4bea-bbd4-5fd2833d082b,Republican,Toys,35.78,6,2024-07-06,214.68
63d59c57-d052-4340-9bfc-72b31bb8b18c,Melissa Giles,2445b7ef-74e1-4fb1-9e5c-09a77fe14d1b,Wonder,Electronics,388.09,2,2024-08-22,776.18
385047ce-0b81-4469-a86c-6353d2050f75,Caroline Russell,461139f1-0ee3-442d-b5a0-9f6c9e1dd2eb,Able,Toys,82.47,5,2024-06-07,412.35
d7f70ef9-9b78-4818-ae2c-bead23565867,Stephen Diaz,887a065f-e912-4d96-bedd-b6ac253e7811,Financial,Sports,401.93,1,2024-05-09,401.93
5acd2e1a-d6b3-443a-afbd-014f6e981dea,Cindy Davis,bc45a355-7d1d-483a-a1b1-f911b5b7b3a7,Born,Clothing,258.44,7,2024-06-01,1809.08
e2539a84-1c3e-41ed-9a37-cb8d844909c7,Edward Mason,4c5534bb-3e2f-42d2-a290-2a206ab66fd5,Professional,Electronics,78.92,7,2024-08-17,552.44
5848c376-ebb0-4f45-83dc-8b9f9bf6158e,Katherine Shah,7012189f-bf1d-4354-81bb-9d3620205797,Young,Toys,56.75,10,2024-03-24,567.5
46784546-a515-471e-babd-e1d247e66633,Kathy Smith,59ff205e-d9d7-41c4-8dff-a68b50c01582,Property,Sports,432.93,1,2024-03-30,432.93
aebb7ec1-3022-454b-9059-965951b6fa59,Lawrence West,d4a4d87a-19eb-4902-ab8d-987d6f70bc61,Once,Electronics,429.13,10,2024-08-18,4291.3
6775a44c-b55b-4bfe-ab5f-7fd2f7063af3,Veronica Pruitt,af447278-8a4c-4b86-9798-e6208fac037a,Professional,Sports,313.14,9,2024-08-26,2818.26
1e84ed94-0685-45e3-8098-42424faa6944,Dennis Mcclain,0b10b435-6a94-4b5b-8d86-09387943fb3d,Peace,Sports,142.36,3,2024-05-31,427.08
31b695c4-a61b-402b-b42f-7a01dcaf97ca,Michelle Wong,8407a980-f082-46c5-9964-294bd2d5dc96,Sometimes,Home & Kitchen,389.98,8,2024-03-05,3119.84
abc46cfc-2c25-4cd3-b8df-47713ed78548,Kelly Hall,158332cb-c887-4e83-b1f9-a99bd68e4c3a,Arrive,Clothing,210.98,8,2024-07-05,1687.84
2718a257-5955-4884-9ec4-f22ec04f8855,Brooke Jones,c15f55b0-1c9a-468a-ba2e-288173203e5d,Reflect,Home & Kitchen,165.94,2,2024-01-04,331.88
ad853eff-135f-4750-9594-a35994bd4162,Alexandra Stephens,149634a9-a522-4131-9e19-e999295dec65,Keep,Electronics,92.32,7,2024-06-17,646.24
f5c13e77-f673-41f7-aa73-ec901f7f85fd,Robert Carlson,3d02c624-791d-4fcd-b8e1-8eb504ae3b40,Response,Electronics,125.23,4,2024-02-02,500.92
330c04a8-1c97-440f-af1f-a84834293010,Michael Brown,8be2ec93-fc70-4252-a3df-a43a73f4ee39,Say,Sports,23.39,6,2024-08-03,140.34
7a84b1d0-f58d-4569-a546-8792b442a896,Cory Maynard,e577f6b8-0500-4608-a1e9-fa89fb9ef639,Environment,Toys,7.41,3,2024-05-09,22.23
9a14d72f-81e5-4686-9b58-c767c88418f7,Catherine Buchanan,a1011e3e-eef9-45f6-b6be-57431254b58b,Enter,Home & Kitchen,42.24,4,2024-02-09,168.96
27b283ea-8a98-4f37-adb4-42214cbf1903,Sabrina Richards,7626f83b-171f-4412-a93d-a133ee2d43e1,Religious,Toys,214.79,5,2024-03-11,1073.95
77930144-95b7-4105-947b-ad8c56e69924,Ivan Galvan,2b622c5e-4d29-4601-8433-f149bc14915c,Politics,Home & Kitchen,156.87,3,2024-03-30,470.61
82ce6f10-7064-4154-80a0-d18dec0048a7,Justin Johnson,17dc6c9b-f7f4-47a8-8fe2-a0bcf9594822,Administration,Toys,263.5,1,2024-03-31,263.5
a525563b-d13e-4f2b-afe8-049f80e13bee,Mark Hill,89f81427-c33b-431a-b69a-537d0b9a0eb9,First,Electronics,183.52,7,2024-01-14,1284.64
875f3e87-75da-4a1b-aeb8-c73cdabcd748,James Johnson,358ab347-3400-4860-b568-1648986911e2,Be,Electronics,129.99,4,2024-06-24,519.96
4e518ab4-dd6d-4e8c-9dcc-1db024279a77,Julie Dixon,b03738b6-8170-4f83-9960-71450d49935e,Much,Toys,276.28,2,2024-03-13,552.56
4854a29d-4941-40b7-8b83-3db3b44ed1a8,Keith Thompson,f0a211d7-16ff-45b0-aed0-0eb25a8f3014,Whatever,Electronics,185.57,4,2024-08-05,742.28
24d81b78-ea95-4cb3-be2c-e72a9a347979,Jerry Carr,188b0513-a9ce-4f9c-86f9-97c8a9044d22,Member,Electronics,246.16,3,2024-04-08,738.48
2b2838b3-887c-4cad-a413-b4b186408a17,Carol Palmer,513db81a-d207-4e5f-8802-8c9a198ef841,School,Sports,265.33,3,2024-04-24,795.99
dff8a41d-6468-437d-b424-24bbe3b58a53,Pamela Liu,aa96d4d3-5eef-4025-abbd-d66a8c02398e,Owner,Home & Kitchen,459.29,4,2024-07-25,1837.16
89ed21ac-b399-4a3d-9533-4f893fb18d59,Jennifer Robbins,9c4a93f1-8df2-4bd3-8784-2cfeef5071d7,Heavy,Toys,495.13,10,2024-07-22,4951.3
9e2d74be-be7c-4245-82ca-c5413bdda299,Felicia Davis,644615d0-84aa-4ef7-a5cb-5f530fc1e5f4,Perform,Toys,42.11,2,2024-01-14,84.22
6b8c7e00-3b7a-4bc9-ab09-a631bec18193,Sarah Wilson,8465b50a-26cc-4330-81b9-c10da1f29407,How,Home & Kitchen,321.22,3,2024-02-20,963.66
db89ce14-7d79-4fc2-85c8-063b2293af86,Sarah Thornton,fcf72f2d-1054-453b-934d-50308e324188,Successful,Clothing,377.8,10,2024-05-12,3778.0
8e34b3fc-80f4-46d1-ab6f-87610057208a,Cindy Fry,d7ac9659-1af2-478c-9d0f-b90d2708bc79,Republican,Electronics,230.22,2,2024-08-07,460.44
8165e487-6b5e-4717-9adc-662f340b2abb,Melissa Cruz,6c7ff7e8-2bff-42f0-8d30-b1ad9f7b8540,You,Home & Kitchen,322.91,3,2024-07-21,968.73
18e3a9e3-201d-4b6e-80e1-e1dafd8ad996,Carlos Christensen,1b353af9-fe45-4e85-a863-080d1aa6eb88,Its,Sports,93.35,2,2024-03-02,186.7
22d37734-a07d-4107-8ac3-f08ba543ca49,Emily Garcia,0f33a9df-8085-4731-a5ba-24f431cec171,Until,Sports,421.5,6,2024-04-11,2529.0
91c86e8a-e0f3-42e1-ac83-89dd57974363,Sean Moore,788ecb35-b6c2-48c5-bec3-f2696f9d4c96,Require,Electronics,410.47,7,2024-04-28,2873.29
0f6f6d51-01f5-402e-ab34-ccff5e4491c2,Katherine Khan,bd90a12b-c2f4-46d7-95e8-f3f5fd97a84a,Mind,Electronics,486.43,7,2024-01-13,3405.01
0d8aac47-06fb-41aa-83e2-d44813c66f10,Tyler Patrick,86d190fa-06e5-4b69-89b7-369bf1723fec,Today,Electronics,227.01,3,2024-04-15,681.03
1af16383-4497-42fb-96ff-726789ef10a8,Jessica Henry,65bc00e7-679f-46e2-9730-62c976a69901,Help,Clothing,480.35,10,2024-01-19,4803.5
d902d290-00c2-4ea7-9da9-0941e2edac67,James Stanley,f3402631-e033-4a29-ade2-966dd65f29b2,Who,Electronics,129.51,2,2024-02-12,259.02
545166b9-1340-40e7-82f1-b69390ec33b4,Jason Hebert,5d22b922-f03f-4133-ae8a-521c677d9504,Sister,Electronics,74.47,6,2024-04-09,446.82
1af1d4a9-2bcd-4e32-8e22-66e35ccacae1,Aaron Henry,b8a00a98-a740-4307-aa07-9fde7578330a,Tax,Sports,216.25,7,2024-03-02,1513.75
3ebf136b-3d01-480a-a0bb-d43250ddf844,Patricia Dawson,292ad029-9e5f-4311-a5cf-504ab0ebcc88,International,Electronics,321.53,6,2024-06-06,1929.18
cfdd4fec-ef84-4ff7-bb2a-7f1e06857dfb,Michael Herrera,f4efea86-f969-404c-84d3-fb24311dca43,Popular,Sports,52.56,8,2024-05-15,420.48
2092909d-e4b5-41a4-be6c-cc9fc2a8889d,Amy Brown,5b730e0c-f269-4c31-b377-121c8db0f9a5,Study,Toys,189.62,7,2024-01-27,1327.34
9085d407-a0a6-4246-aaab-8c877cabef75,Richard Jones,886280fa-76e5-4d51-87bb-f75c9060b5cf,Recently,Toys,149.72,8,2024-04-07,1197.76
9eb178ff-5a8d-4428-9b0b-7627777ba0e1,Charles Freeman,e8217aa7-ca45-4926-8a68-b6845dce0a14,Who,Home & Kitchen,58.71,9,2024-09-01,528.39
b1296ed0-a698-4a02-bb0f-f8743eddcdc6,Richard Sosa,d2e57e1f-5fea-4681-92c0-5078961cb18f,Including,Electronics,450.09,1,2024-08-19,450.09
30be4593-7c9f-4d7b-a935-28cc793582a5,Tina Shepherd,a683c1f0-52fd-45f9-8ff0-17bbac8fddec,Prepare,Sports,395.56,3,2024-07-22,1186.68
bda66f2f-2e1c-4461-b246-ef56ddadd8e4,Tina Burke,2db969e9-920c-4915-a9e1-da173e698492,Particularly,Sports,226.63,4,2024-01-05,906.52
5da9dac6-44b6-4d9e-9b7b-b2e9b344704d,Benjamin Butler,94dcaeb2-82af-47db-bb75-5da81f87aee1,Final,Home & Kitchen,351.78,10,2024-01-09,3517.8
34e839ce-fae0-4c89-8672-3c28079d2ecb,Colin Benitez,5ebf7064-70ef-45b6-b17f-b14509972b2c,Fund,Toys,416.01,7,2024-07-18,2912.07
a5e0af03-bf32-4d15-86fc-f77775ff5ab8,Danielle Smith MD,36950e23-bb74-49f5-8c8e-8f9a3cc03d40,Indeed,Clothing,255.08,9,2024-01-03,2295.72
ce31ace4-bd1c-43f5-84c2-5ffcc4017bd6,Lisa Rose,4cafe946-d135-4264-a271-f755ec95e4d8,Market,Clothing,466.45,9,2024-05-30,4198.05
7fa961d1-60c0-4c57-93db-b9e49f899c09,Autumn Jones DDS,6f0c3038-6f8d-4a28-8a2b-d7cb18448895,Know,Clothing,188.51,3,2024-03-30,565.53
29b06f7c-2b5c-4d40-ba22-591085469f2f,Zachary Elliott,19a19d3a-ec8c-4962-82c7-a6a7bfddebf9,We,Clothing,162.69,3,2024-05-24,488.07
d97c8cbf-219f-40b6-99bb-4c6c29944761,Danielle Moran,12401398-c253-4e91-920d-4328476575de,Throughout,Sports,74.96,6,2024-04-26,449.76
56455650-772b-49a5-ad27-6b126d29442c,Brian Fox,a2b215ca-7825-4564-b2ff-236d07d26b76,Administration,Clothing,311.47,2,2024-02-24,622.94
20dee3ee-ea4f-4356-9967-18ab4a1fa797,Robert Wilcox,b566cd1b-978a-4867-adef-c9d2298f3ff5,Arrive,Sports,370.99,8,2024-01-30,2967.92
c3339a2d-fff0-4391-bdb5-24827fe972c5,Trevor Becker,48b3c9ef-9e7c-4c3f-bf8f-6aa74f853ae1,Series,Electronics,420.34,7,2024-04-12,2942.38
3d967aac-de18-4a29-bb12-42dc1c826f6b,Michael Mccormick,9f1b1d18-b2ee-42e5-bd10-2a9a3924bea5,Without,Home & Kitchen,388.86,5,2024-05-28,1944.3
e4b633be-d5f3-4230-97e0-1cc1cd159194,Shawn Morrow,696dddf9-0925-4dfb-8f2a-b7c050a62198,Owner,Home & Kitchen,29.74,2,2024-02-28,59.48
7caa9c47-42b3-497b-8d49-d96bef01c6fd,Tristan Brown,771c3b12-6097-429d-9eb3-78bddfbeea5b,Range,Electronics,201.45,2,2024-08-10,402.9
254901d6-0518-40ab-bae0-abc1953ebeed,Kristi Gomez,5708680d-db4b-4041-b4e4-9fb281b83793,Various,Electronics,147.73,4,2024-02-03,590.92
b7faa17d-c94e-4799-a1fd-85446f877453,Teresa Sandoval,d75bb6dd-6aa0-48f9-a88a-9871beb18b03,Upon,Home & Kitchen,397.05,10,2024-08-23,3970.5
